index,im_loc,mos
4896,voc_emotic_ava/AVA__698422.jpg,75.58350372314453
4897,voc_emotic_ava/VOC2012__2011_004783.jpg,77.1654052734375
4898,voc_emotic_ava/EMOTIC__COCO_train2014_000000407197.jpg,73.28059387207031
4899,voc_emotic_ava/EMOTIC__COCO_val2014_000000538122.jpg,76.43584442138672
4900,voc_emotic_ava/JPEGImages__2009_003726.jpg,71.17094421386719
4901,voc_emotic_ava/AVA__823144.jpg,74.39161682128906
4902,voc_emotic_ava/EMOTIC__COCO_val2014_000000203350.jpg,77.4495620727539
4903,voc_emotic_ava/VOC2012__2011_000015.jpg,76.48734283447266
4904,voc_emotic_ava/VOC2012__2007_005144.jpg,75.42575073242188
4905,voc_emotic_ava/EMOTIC__COCO_val2014_000000198510.jpg,63.68608856201172
4906,voc_emotic_ava/EMOTIC__COCO_train2014_000000290498.jpg,67.30301666259766
4907,voc_emotic_ava/JPEGImages__2010_006923.jpg,60.152191162109375
4908,voc_emotic_ava/AVA__473545.jpg,72.16575622558594
4909,voc_emotic_ava/JPEGImages__2012_000100.jpg,83.76187133789062
4910,voc_emotic_ava/JPEGImages__2008_006102.jpg,71.3100357055664
4911,voc_emotic_ava/JPEGImages__2009_002614.jpg,70.65184020996094
4912,voc_emotic_ava/JPEGImages__2011_001084.jpg,73.8853759765625
4913,voc_emotic_ava/JPEGImages__2009_003087.jpg,72.8124008178711
4914,voc_emotic_ava/AVA__431951.jpg,77.79192352294922
4915,voc_emotic_ava/VOC2012__2008_008459.jpg,76.67742919921875
4916,voc_emotic_ava/JPEGImages__2012_003227.jpg,69.84014892578125
4917,voc_emotic_ava/AVA__81591.jpg,65.07955932617188
4918,voc_emotic_ava/VOC2012__2010_006232.jpg,70.62113952636719
4919,voc_emotic_ava/EMOTIC__COCO_train2014_000000078583.jpg,74.13491821289062
4920,voc_emotic_ava/VOC2012__2009_001156.jpg,75.48348999023438
4921,voc_emotic_ava/EMOTIC__COCO_val2014_000000563871.jpg,66.59625244140625
4922,voc_emotic_ava/JPEGImages__2011_002927.jpg,72.34679412841797
4923,voc_emotic_ava/AVA__467066.jpg,75.47078704833984
4924,voc_emotic_ava/EMOTIC__COCO_train2014_000000059442.jpg,74.64340209960938
4925,voc_emotic_ava/VOC2012__2011_000104.jpg,65.29251861572266
4926,voc_emotic_ava/EMOTIC__COCO_train2014_000000054402.jpg,74.76801300048828
4927,voc_emotic_ava/VOC2012__2010_005228.jpg,75.56868743896484
4928,voc_emotic_ava/JPEGImages__2011_004520.jpg,70.94197845458984
4929,voc_emotic_ava/VOC2012__2008_005351.jpg,71.78549194335938
4930,voc_emotic_ava/VOC2012__2010_002703.jpg,85.38135528564453
4931,voc_emotic_ava/EMOTIC__COCO_train2014_000000147735.jpg,73.12246704101562
4932,voc_emotic_ava/EMOTIC__COCO_train2014_000000306967.jpg,76.4398193359375
4933,voc_emotic_ava/EMOTIC__COCO_train2014_000000085589.jpg,56.4757080078125
4934,voc_emotic_ava/AVA__161228.jpg,52.79194641113281
4935,voc_emotic_ava/VOC2012__2010_000654.jpg,78.40184783935547
4936,voc_emotic_ava/AVA__395290.jpg,82.34712219238281
4937,voc_emotic_ava/JPEGImages__2007_003190.jpg,78.55150604248047
4938,voc_emotic_ava/JPEGImages__2011_000380.jpg,70.15061950683594
4939,voc_emotic_ava/EMOTIC__COCO_train2014_000000152588.jpg,78.67205047607422
4940,voc_emotic_ava/EMOTIC__COCO_val2014_000000498687.jpg,64.71887969970703
4941,voc_emotic_ava/VOC2012__2012_000645.jpg,72.92613983154297
4942,voc_emotic_ava/VOC2012__2011_001848.jpg,71.83748626708984
4943,voc_emotic_ava/VOC2012__2008_000635.jpg,77.61241912841797
4944,voc_emotic_ava/AVA__47521.jpg,69.68428802490234
4945,voc_emotic_ava/JPEGImages__2012_001551.jpg,69.54270935058594
4946,voc_emotic_ava/VOC2012__2008_007075.jpg,77.1412582397461
4947,voc_emotic_ava/VOC2012__2008_003949.jpg,69.02297973632812
4948,voc_emotic_ava/AVA__922797.jpg,65.83589172363281
4949,voc_emotic_ava/JPEGImages__2009_003666.jpg,74.20429992675781
4950,voc_emotic_ava/VOC2012__2011_002190.jpg,69.64411163330078
4951,voc_emotic_ava/JPEGImages__2008_002606.jpg,73.11268615722656
4952,voc_emotic_ava/AVA__340719.jpg,70.54434204101562
4953,voc_emotic_ava/JPEGImages__2011_006111.jpg,73.36479949951172
4954,voc_emotic_ava/JPEGImages__2010_002244.jpg,69.66822814941406
4955,voc_emotic_ava/JPEGImages__2010_004165.jpg,78.3355941772461
4956,voc_emotic_ava/EMOTIC__COCO_train2014_000000028560.jpg,68.37211608886719
4957,voc_emotic_ava/JPEGImages__2012_003540.jpg,71.52273559570312
4958,voc_emotic_ava/JPEGImages__2008_004274.jpg,68.78274536132812
4959,voc_emotic_ava/EMOTIC__COCO_train2014_000000354429.jpg,73.20624542236328
4960,voc_emotic_ava/EMOTIC__COCO_train2014_000000575305.jpg,76.64107513427734
4961,voc_emotic_ava/JPEGImages__2008_008022.jpg,80.72110748291016
4962,voc_emotic_ava/AVA__291794.jpg,58.33924102783203
4963,voc_emotic_ava/AVA__225411.jpg,74.06439971923828
4964,voc_emotic_ava/EMOTIC__COCO_train2014_000000233642.jpg,74.47126770019531
4965,voc_emotic_ava/VOC2012__2012_000694.jpg,60.64214324951172
4966,voc_emotic_ava/AVA__220656.jpg,70.45602416992188
4967,voc_emotic_ava/JPEGImages__2007_009618.jpg,68.36479949951172
4968,voc_emotic_ava/AVA__741499.jpg,64.9914779663086
4969,voc_emotic_ava/VOC2012__2010_002083.jpg,75.59032440185547
4970,voc_emotic_ava/VOC2012__2012_000611.jpg,77.735595703125
4971,voc_emotic_ava/EMOTIC__COCO_train2014_000000202906.jpg,72.28939056396484
4972,voc_emotic_ava/JPEGImages__2008_003180.jpg,76.09053802490234
4973,voc_emotic_ava/VOC2012__2008_002463.jpg,63.25130081176758
4974,voc_emotic_ava/VOC2012__2011_001934.jpg,75.95462799072266
4975,voc_emotic_ava/AVA__15491.jpg,75.52176666259766
4976,voc_emotic_ava/AVA__764147.jpg,69.74565124511719
4977,voc_emotic_ava/AVA__747982.jpg,72.29901885986328
4978,voc_emotic_ava/VOC2012__2008_008315.jpg,65.76009368896484
4979,voc_emotic_ava/JPEGImages__2010_002844.jpg,69.25543975830078
4980,voc_emotic_ava/EMOTIC__COCO_train2014_000000579589.jpg,71.72819519042969
4981,voc_emotic_ava/EMOTIC__COCO_val2014_000000575405.jpg,74.67052459716797
4982,voc_emotic_ava/EMOTIC__COCO_train2014_000000248932.jpg,78.48702239990234
4983,voc_emotic_ava/VOC2012__2008_000210.jpg,73.57464599609375
4984,voc_emotic_ava/VOC2012__2011_006644.jpg,73.93672180175781
4985,voc_emotic_ava/AVA__35326.jpg,64.72872924804688
4986,voc_emotic_ava/EMOTIC__COCO_val2014_000000116405.jpg,72.90425872802734
4987,voc_emotic_ava/JPEGImages__2009_005130.jpg,72.83580780029297
4988,voc_emotic_ava/EMOTIC__COCO_train2014_000000098425.jpg,70.97527313232422
4989,voc_emotic_ava/VOC2012__2011_006222.jpg,73.07190704345703
4990,voc_emotic_ava/VOC2012__2012_003629.jpg,70.18550872802734
4991,voc_emotic_ava/AVA__447819.jpg,69.26142120361328
4992,voc_emotic_ava/AVA__891528.jpg,71.58226013183594
4993,voc_emotic_ava/VOC2012__2009_002479.jpg,77.27029418945312
4994,voc_emotic_ava/EMOTIC__COCO_train2014_000000007503.jpg,74.57620239257812
4995,voc_emotic_ava/AVA__289101.jpg,65.09605407714844
4996,voc_emotic_ava/VOC2012__2008_007679.jpg,69.9177474975586
4997,voc_emotic_ava/JPEGImages__2011_001399.jpg,66.30261993408203
4998,blur_dataset/motion0113.jpg,58.07719802856445
4999,voc_emotic_ava/JPEGImages__2010_001212.jpg,68.57308959960938
5000,voc_emotic_ava/JPEGImages__2011_000831.jpg,79.24559783935547
5001,voc_emotic_ava/AVA__559688.jpg,71.4189682006836
5002,voc_emotic_ava/VOC2012__2009_004723.jpg,75.78451538085938
5003,voc_emotic_ava/VOC2012__2012_002058.jpg,60.661617279052734
5004,voc_emotic_ava/VOC2012__2009_001656.jpg,71.46670532226562
5005,voc_emotic_ava/EMOTIC__COCO_train2014_000000112226.jpg,77.66667175292969
5006,voc_emotic_ava/VOC2012__2012_001320.jpg,68.35115814208984
5007,voc_emotic_ava/VOC2012__2008_000194.jpg,62.7368278503418
5008,voc_emotic_ava/VOC2012__2008_005962.jpg,76.82273864746094
5009,voc_emotic_ava/EMOTIC__COCO_train2014_000000278171.jpg,69.97500610351562
5010,voc_emotic_ava/VOC2012__2008_005493.jpg,74.74514770507812
5011,voc_emotic_ava/EMOTIC__COCO_train2014_000000299568.jpg,73.68102264404297
5012,blur_dataset/out_of_focus0257.jpg,68.6713638305664
5013,voc_emotic_ava/EMOTIC__COCO_train2014_000000350449.jpg,74.55766296386719
5014,voc_emotic_ava/AVA__828102.jpg,67.74523162841797
5015,voc_emotic_ava/JPEGImages__2011_004673.jpg,75.30220794677734
5016,voc_emotic_ava/JPEGImages__2008_005114.jpg,73.63716125488281
5017,voc_emotic_ava/EMOTIC__COCO_train2014_000000327258.jpg,75.67488098144531
5018,voc_emotic_ava/EMOTIC__COCO_train2014_000000114661.jpg,73.9681625366211
5019,voc_emotic_ava/VOC2012__2011_004663.jpg,74.32122802734375
5020,voc_emotic_ava/VOC2012__2010_005850.jpg,87.56645202636719
5021,voc_emotic_ava/EMOTIC__COCO_val2014_000000162829.jpg,72.82302856445312
5022,voc_emotic_ava/JPEGImages__2009_002908.jpg,68.84535217285156
5023,voc_emotic_ava/VOC2012__2009_004246.jpg,71.79427337646484
5024,voc_emotic_ava/EMOTIC__COCO_val2014_000000502818.jpg,75.6688232421875
5025,voc_emotic_ava/VOC2012__2009_004662.jpg,74.89720153808594
5026,voc_emotic_ava/EMOTIC__COCO_train2014_000000431972.jpg,74.9946517944336
5027,voc_emotic_ava/JPEGImages__2010_004634.jpg,73.49767303466797
5028,voc_emotic_ava/VOC2012__2011_002888.jpg,59.226417541503906
5029,voc_emotic_ava/AVA__928232.jpg,71.88903045654297
5030,voc_emotic_ava/EMOTIC__COCO_val2014_000000062877.jpg,66.97856140136719
5031,voc_emotic_ava/EMOTIC__COCO_val2014_000000052700.jpg,67.99908447265625
5032,voc_emotic_ava/AVA__244352.jpg,71.63655853271484
5033,voc_emotic_ava/JPEGImages__2011_004267.jpg,75.31754302978516
5034,voc_emotic_ava/EMOTIC__COCO_train2014_000000140992.jpg,70.8570785522461
5035,voc_emotic_ava/VOC2012__2008_003227.jpg,70.53276062011719
5036,voc_emotic_ava/JPEGImages__2008_007274.jpg,72.31787109375
5037,voc_emotic_ava/JPEGImages__2010_005340.jpg,71.98783874511719
5038,voc_emotic_ava/JPEGImages__2010_001729.jpg,74.86967468261719
5039,voc_emotic_ava/VOC2012__2011_005044.jpg,75.02074432373047
5040,voc_emotic_ava/VOC2012__2012_003604.jpg,78.0421371459961
5041,voc_emotic_ava/EMOTIC__1nofx3nksvlfvbfe6y.jpg,73.00609588623047
5042,voc_emotic_ava/VOC2012__2012_001755.jpg,68.84314727783203
5043,voc_emotic_ava/JPEGImages__2010_006839.jpg,71.3618392944336
5044,voc_emotic_ava/EMOTIC__COCO_train2014_000000451165.jpg,77.55615234375
5045,voc_emotic_ava/VOC2012__2011_000390.jpg,73.4212417602539
5046,voc_emotic_ava/JPEGImages__2012_002648.jpg,73.02690887451172
5047,voc_emotic_ava/VOC2012__2008_007094.jpg,77.71855163574219
5048,blur_dataset/out_of_focus0302.jpg,76.86050415039062
5049,voc_emotic_ava/EMOTIC__COCO_train2014_000000426149.jpg,69.94792175292969
5050,voc_emotic_ava/VOC2012__2010_000911.jpg,71.36610412597656
5051,voc_emotic_ava/VOC2012__2008_004519.jpg,70.5759506225586
5052,voc_emotic_ava/VOC2012__2010_006623.jpg,72.9385986328125
5053,voc_emotic_ava/AVA__173431.jpg,80.6865463256836
5054,voc_emotic_ava/AVA__727057.jpg,79.5660400390625
5055,voc_emotic_ava/AVA__861401.jpg,83.34437561035156
5056,blur_dataset/out_of_focus0591.jpg,72.28728485107422
5057,voc_emotic_ava/EMOTIC__COCO_train2014_000000054905.jpg,75.85447692871094
5058,voc_emotic_ava/AVA__815786.jpg,76.80355834960938
5059,voc_emotic_ava/EMOTIC__COCO_train2014_000000546352.jpg,63.69601821899414
5060,voc_emotic_ava/VOC2012__2010_001379.jpg,77.22724151611328
5061,voc_emotic_ava/VOC2012__2009_003968.jpg,78.6692886352539
5062,voc_emotic_ava/AVA__713761.jpg,78.66329193115234
5063,voc_emotic_ava/EMOTIC__COCO_train2014_000000027471.jpg,74.97760772705078
5064,voc_emotic_ava/AVA__10492.jpg,60.26743698120117
5065,voc_emotic_ava/JPEGImages__2009_003312.jpg,77.46202850341797
5066,voc_emotic_ava/VOC2012__2010_003947.jpg,73.16867065429688
5067,voc_emotic_ava/JPEGImages__2011_004727.jpg,70.92345428466797
5068,voc_emotic_ava/AVA__440630.jpg,68.90435791015625
5069,voc_emotic_ava/AVA__249043.jpg,72.7269058227539
5070,voc_emotic_ava/JPEGImages__2012_000310.jpg,76.43489837646484
5071,voc_emotic_ava/AVA__810970.jpg,39.657711029052734
5072,voc_emotic_ava/AVA__882226.jpg,85.29938507080078
5073,voc_emotic_ava/AVA__596853.jpg,69.29278564453125
5074,voc_emotic_ava/VOC2012__2011_004395.jpg,73.33140563964844
5075,voc_emotic_ava/JPEGImages__2008_000548.jpg,74.84172821044922
5076,voc_emotic_ava/VOC2012__2010_004413.jpg,75.22976684570312
5077,voc_emotic_ava/VOC2012__2010_003128.jpg,68.35340881347656
5078,voc_emotic_ava/VOC2012__2012_003220.jpg,74.12310791015625
5079,voc_emotic_ava/VOC2012__2008_004228.jpg,66.26005554199219
5080,voc_emotic_ava/EMOTIC__COCO_train2014_000000205283.jpg,74.11125183105469
5081,voc_emotic_ava/JPEGImages__2012_000156.jpg,74.78807067871094
5082,voc_emotic_ava/AVA__448918.jpg,79.31697845458984
5083,voc_emotic_ava/EMOTIC__bjk5su8obqnrrqi6lm.jpg,77.51785278320312
5084,voc_emotic_ava/JPEGImages__2009_001117.jpg,77.68937683105469
5085,voc_emotic_ava/VOC2012__2011_000292.jpg,72.06841278076172
5086,voc_emotic_ava/VOC2012__2008_004368.jpg,65.06910705566406
5087,voc_emotic_ava/JPEGImages__2007_003205.jpg,76.77197265625
5088,voc_emotic_ava/VOC2012__2008_002877.jpg,70.59893798828125
5089,voc_emotic_ava/EMOTIC__COCO_train2014_000000223670.jpg,69.04683685302734
5090,voc_emotic_ava/VOC2012__2009_003980.jpg,75.01435089111328
5091,voc_emotic_ava/VOC2012__2008_004088.jpg,75.40870666503906
5092,voc_emotic_ava/JPEGImages__2008_000531.jpg,68.39270782470703
5093,voc_emotic_ava/EMOTIC__COCO_val2014_000000498758.jpg,73.02310943603516
5094,voc_emotic_ava/AVA__852930.jpg,83.77323913574219
5095,voc_emotic_ava/VOC2012__2010_003736.jpg,79.4937744140625
5096,voc_emotic_ava/JPEGImages__2012_000206.jpg,72.70047760009766
5097,voc_emotic_ava/AVA__116759.jpg,73.65154266357422
5098,voc_emotic_ava/JPEGImages__2009_001830.jpg,73.86444091796875
5099,voc_emotic_ava/VOC2012__2010_002670.jpg,79.0220718383789
5100,voc_emotic_ava/AVA__31477.jpg,84.73837280273438
5101,voc_emotic_ava/VOC2012__2011_001840.jpg,76.47769927978516
5102,voc_emotic_ava/VOC2012__2010_006147.jpg,60.99147033691406
5103,blur_dataset/out_of_focus0698.jpg,79.34546661376953
5104,voc_emotic_ava/AVA__808186.jpg,53.508819580078125
5105,voc_emotic_ava/EMOTIC__COCO_train2014_000000418056.jpg,74.13609313964844
5106,voc_emotic_ava/JPEGImages__2008_000914.jpg,72.3545150756836
5107,voc_emotic_ava/VOC2012__2010_006085.jpg,67.3967056274414
5108,voc_emotic_ava/AVA__73785.jpg,62.6674919128418
5109,voc_emotic_ava/VOC2012__2008_000031.jpg,67.22369384765625
5110,voc_emotic_ava/AVA__624162.jpg,73.2489013671875
5111,voc_emotic_ava/JPEGImages__2010_001079.jpg,71.80912017822266
5112,voc_emotic_ava/JPEGImages__2011_006853.jpg,76.4680404663086
5113,voc_emotic_ava/VOC2012__2009_001520.jpg,69.3416976928711
5114,voc_emotic_ava/EMOTIC__COCO_train2014_000000006531.jpg,70.7508773803711
5115,voc_emotic_ava/EMOTIC__COCO_train2014_000000525980.jpg,70.34854888916016
5116,voc_emotic_ava/AVA__571071.jpg,77.10650634765625
5117,voc_emotic_ava/AVA__60183.jpg,65.00495147705078
5118,voc_emotic_ava/EMOTIC__COCO_train2014_000000518849.jpg,72.2492904663086
5119,voc_emotic_ava/JPEGImages__2008_006353.jpg,75.05355834960938
5120,voc_emotic_ava/JPEGImages__2008_006085.jpg,71.8792724609375
5121,voc_emotic_ava/EMOTIC__aoiw7z62lxwwuwcsci.jpg,75.90411376953125
5122,voc_emotic_ava/EMOTIC__COCO_train2014_000000092221.jpg,79.11614990234375
5123,voc_emotic_ava/AVA__437815.jpg,69.78660583496094
5124,voc_emotic_ava/EMOTIC__COCO_train2014_000000566690.jpg,79.24348449707031
5125,voc_emotic_ava/VOC2012__2008_004187.jpg,65.57835388183594
5126,voc_emotic_ava/EMOTIC__COCO_train2014_000000482036.jpg,72.07836151123047
5127,voc_emotic_ava/EMOTIC__COCO_train2014_000000191382.jpg,73.82350158691406
5128,voc_emotic_ava/EMOTIC__COCO_train2014_000000061372.jpg,72.08856964111328
5129,voc_emotic_ava/VOC2012__2008_005086.jpg,71.55401611328125
5130,voc_emotic_ava/JPEGImages__2009_002060.jpg,75.7678451538086
5131,voc_emotic_ava/EMOTIC__COCO_train2014_000000577830.jpg,66.2839126586914
5132,voc_emotic_ava/AVA__524571.jpg,83.5351333618164
5133,voc_emotic_ava/AVA__943147.jpg,68.52090454101562
5134,voc_emotic_ava/VOC2012__2009_003959.jpg,66.8660659790039
5135,voc_emotic_ava/AVA__661928.jpg,76.22830963134766
5136,voc_emotic_ava/VOC2012__2011_005129.jpg,70.56940460205078
5137,voc_emotic_ava/JPEGImages__2008_004092.jpg,78.66503143310547
5138,voc_emotic_ava/VOC2012__2009_003594.jpg,74.29003143310547
5139,voc_emotic_ava/VOC2012__2012_002284.jpg,69.71446990966797
5140,voc_emotic_ava/JPEGImages__2011_001387.jpg,69.00208282470703
5141,voc_emotic_ava/AVA__322540.jpg,70.58845520019531
5142,voc_emotic_ava/AVA__942184.jpg,43.44688034057617
5143,voc_emotic_ava/EMOTIC__COCO_train2014_000000146420.jpg,73.32134246826172
5144,voc_emotic_ava/VOC2012__2012_003327.jpg,73.04728698730469
5145,voc_emotic_ava/AVA__111878.jpg,60.343536376953125
5146,voc_emotic_ava/AVA__227001.jpg,75.82703399658203
5147,voc_emotic_ava/JPEGImages__2011_000517.jpg,74.15982055664062
5148,voc_emotic_ava/EMOTIC__COCO_train2014_000000547974.jpg,72.91961669921875
5149,voc_emotic_ava/JPEGImages__2008_008384.jpg,73.53329467773438
5150,voc_emotic_ava/AVA__394168.jpg,71.9492416381836
5151,voc_emotic_ava/EMOTIC__ewaj2utqgz25apyqb4.jpg,76.11343383789062
5152,voc_emotic_ava/JPEGImages__2008_008668.jpg,67.34857940673828
5153,voc_emotic_ava/JPEGImages__2010_000510.jpg,74.6370849609375
5154,voc_emotic_ava/JPEGImages__2009_003369.jpg,66.72270965576172
5155,voc_emotic_ava/VOC2012__2011_004659.jpg,71.46126556396484
5156,voc_emotic_ava/EMOTIC__COCO_train2014_000000382695.jpg,76.57339477539062
5157,voc_emotic_ava/VOC2012__2009_001100.jpg,67.13536071777344
5158,voc_emotic_ava/AVA__911952.jpg,64.23179626464844
5159,voc_emotic_ava/AVA__24108.jpg,78.11116790771484
5160,voc_emotic_ava/VOC2012__2008_001537.jpg,66.41728210449219
5161,voc_emotic_ava/JPEGImages__2011_003043.jpg,76.78833770751953
5162,voc_emotic_ava/VOC2012__2009_003649.jpg,74.74227142333984
5163,voc_emotic_ava/VOC2012__2009_003356.jpg,74.16886138916016
5164,blur_dataset/out_of_focus0471.jpg,81.02913665771484
5165,voc_emotic_ava/VOC2012__2010_005255.jpg,77.61288452148438
5166,voc_emotic_ava/EMOTIC__COCO_train2014_000000354309.jpg,77.9686050415039
5167,voc_emotic_ava/JPEGImages__2008_008745.jpg,74.9642105102539
5168,voc_emotic_ava/JPEGImages__2008_001203.jpg,72.97290802001953
5169,voc_emotic_ava/AVA__339863.jpg,71.63404083251953
5170,voc_emotic_ava/JPEGImages__2007_003091.jpg,76.21083068847656
5171,voc_emotic_ava/EMOTIC__COCO_train2014_000000349208.jpg,78.55717468261719
5172,voc_emotic_ava/AVA__408213.jpg,71.47025299072266
5173,voc_emotic_ava/AVA__802436.jpg,72.74938201904297
5174,blur_dataset/out_of_focus0495.jpg,82.44241333007812
5175,voc_emotic_ava/VOC2012__2010_002533.jpg,65.99502563476562
5176,voc_emotic_ava/JPEGImages__2011_005763.jpg,66.49838256835938
5177,voc_emotic_ava/JPEGImages__2009_001590.jpg,74.81098175048828
5178,blur_dataset/out_of_focus0350.jpg,77.50370025634766
5179,voc_emotic_ava/JPEGImages__2008_008708.jpg,71.28343200683594
5180,voc_emotic_ava/JPEGImages__2008_000646.jpg,65.7784423828125
5181,voc_emotic_ava/VOC2012__2010_006160.jpg,77.3856201171875
5182,voc_emotic_ava/AVA__521990.jpg,80.660400390625
5183,voc_emotic_ava/AVA__664877.jpg,76.54141235351562
5184,voc_emotic_ava/JPEGImages__2010_004730.jpg,72.02050018310547
5185,voc_emotic_ava/EMOTIC__COCO_train2014_000000446034.jpg,74.46885681152344
5186,voc_emotic_ava/AVA__917285.jpg,74.28821563720703
5187,voc_emotic_ava/JPEGImages__2008_007361.jpg,65.2992172241211
5188,voc_emotic_ava/EMOTIC__COCO_train2014_000000250401.jpg,76.94294738769531
5189,voc_emotic_ava/AVA__211559.jpg,71.2874526977539
5190,voc_emotic_ava/AVA__308823.jpg,64.6063232421875
5191,voc_emotic_ava/AVA__598187.jpg,76.3410415649414
5192,voc_emotic_ava/VOC2012__2011_002533.jpg,63.74283981323242
5193,voc_emotic_ava/AVA__366840.jpg,66.5605239868164
5194,voc_emotic_ava/VOC2012__2008_007607.jpg,72.6910400390625
5195,voc_emotic_ava/EMOTIC__COCO_val2014_000000137888.jpg,73.74883270263672
5196,voc_emotic_ava/VOC2012__2011_003915.jpg,73.35111236572266
5197,voc_emotic_ava/VOC2012__2009_004932.jpg,68.09556579589844
5198,voc_emotic_ava/AVA__15743.jpg,69.11186981201172
5199,voc_emotic_ava/JPEGImages__2008_000897.jpg,48.19320297241211
5200,voc_emotic_ava/JPEGImages__2011_006169.jpg,71.96537780761719
5201,voc_emotic_ava/EMOTIC__COCO_train2014_000000009836.jpg,65.83324432373047
5202,voc_emotic_ava/JPEGImages__2008_002868.jpg,74.4884262084961
5203,voc_emotic_ava/AVA__265839.jpg,59.83465576171875
5204,voc_emotic_ava/EMOTIC__COCO_train2014_000000480243.jpg,73.35921478271484
5205,voc_emotic_ava/VOC2012__2010_004281.jpg,74.408935546875
5206,voc_emotic_ava/JPEGImages__2012_002504.jpg,76.48805236816406
5207,voc_emotic_ava/JPEGImages__2009_003320.jpg,70.2058334350586
5208,voc_emotic_ava/VOC2012__2008_007979.jpg,73.88225555419922
5209,voc_emotic_ava/JPEGImages__2010_000630.jpg,72.35041046142578
5210,voc_emotic_ava/EMOTIC__COCO_train2014_000000320763.jpg,74.06885528564453
5211,voc_emotic_ava/VOC2012__2008_006738.jpg,65.83477783203125
5212,voc_emotic_ava/AVA__722754.jpg,72.30169677734375
5213,voc_emotic_ava/JPEGImages__2011_000060.jpg,79.0804443359375
5214,voc_emotic_ava/AVA__588.jpg,75.39089965820312
5215,voc_emotic_ava/EMOTIC__COCO_val2014_000000032334.jpg,72.22254180908203
5216,voc_emotic_ava/EMOTIC__COCO_train2014_000000389159.jpg,80.94755554199219
5217,voc_emotic_ava/AVA__915735.jpg,64.55765533447266
5218,voc_emotic_ava/JPEGImages__2010_005120.jpg,73.50482940673828
5219,voc_emotic_ava/VOC2012__2011_006752.jpg,75.15325927734375
5220,voc_emotic_ava/VOC2012__2008_004649.jpg,69.59966278076172
5221,voc_emotic_ava/VOC2012__2010_006528.jpg,79.00655364990234
5222,voc_emotic_ava/AVA__183176.jpg,70.54232025146484
5223,voc_emotic_ava/AVA__928037.jpg,73.50562286376953
5224,voc_emotic_ava/AVA__917370.jpg,77.92036437988281
5225,voc_emotic_ava/JPEGImages__2010_000912.jpg,73.7103042602539
5226,blur_dataset/motion0008.jpg,65.56734466552734
5227,voc_emotic_ava/VOC2012__2008_006560.jpg,76.52714538574219
5228,voc_emotic_ava/JPEGImages__2011_005554.jpg,50.20475387573242
5229,voc_emotic_ava/VOC2012__2010_003020.jpg,73.08865356445312
5230,voc_emotic_ava/JPEGImages__2012_004180.jpg,73.75611114501953
5231,voc_emotic_ava/AVA__215072.jpg,77.74275207519531
5232,voc_emotic_ava/JPEGImages__2010_000296.jpg,64.66835021972656
5233,voc_emotic_ava/VOC2012__2009_004310.jpg,80.32160949707031
5234,voc_emotic_ava/AVA__726995.jpg,64.81344604492188
5235,voc_emotic_ava/JPEGImages__2010_002305.jpg,65.46039581298828
5236,voc_emotic_ava/JPEGImages__2009_004083.jpg,78.45599365234375
5237,voc_emotic_ava/VOC2012__2010_000943.jpg,78.05976104736328
5238,voc_emotic_ava/VOC2012__2010_000318.jpg,58.23554611206055
5239,voc_emotic_ava/VOC2012__2012_001390.jpg,76.55065155029297
5240,voc_emotic_ava/VOC2012__2008_003748.jpg,76.16275787353516
5241,voc_emotic_ava/VOC2012__2008_006577.jpg,77.1854476928711
5242,voc_emotic_ava/JPEGImages__2011_005095.jpg,67.49054718017578
5243,voc_emotic_ava/AVA__244676.jpg,62.75038528442383
5244,voc_emotic_ava/AVA__450540.jpg,76.26194763183594
5245,voc_emotic_ava/EMOTIC__COCO_val2014_000000530162.jpg,66.49601745605469
5246,voc_emotic_ava/JPEGImages__2011_004142.jpg,70.08831787109375
5247,voc_emotic_ava/EMOTIC__COCO_val2014_000000182021.jpg,42.69651412963867
5248,voc_emotic_ava/JPEGImages__2008_000236.jpg,68.63774871826172
5249,voc_emotic_ava/AVA__175627.jpg,74.73906707763672
5250,voc_emotic_ava/EMOTIC__COCO_val2014_000000132644.jpg,71.8690185546875
5251,voc_emotic_ava/EMOTIC__COCO_val2014_000000262738.jpg,68.53031158447266
5252,voc_emotic_ava/EMOTIC__COCO_val2014_000000235302.jpg,75.1508560180664
5253,voc_emotic_ava/AVA__684214.jpg,71.1263198852539
5254,voc_emotic_ava/VOC2012__2010_004741.jpg,76.54911041259766
5255,voc_emotic_ava/JPEGImages__2009_001905.jpg,75.23689270019531
5256,voc_emotic_ava/JPEGImages__2012_001905.jpg,76.05072784423828
5257,voc_emotic_ava/AVA__151834.jpg,75.30441284179688
5258,voc_emotic_ava/EMOTIC__COCO_train2014_000000521762.jpg,75.15265655517578
5259,voc_emotic_ava/VOC2012__2009_005274.jpg,73.0091323852539
5260,voc_emotic_ava/VOC2012__2008_000439.jpg,66.73384857177734
5261,voc_emotic_ava/AVA__454079.jpg,56.271995544433594
5262,voc_emotic_ava/JPEGImages__2012_002625.jpg,66.62952423095703
5263,voc_emotic_ava/EMOTIC__COCO_train2014_000000464150.jpg,76.70100402832031
5264,voc_emotic_ava/EMOTIC__COCO_train2014_000000100638.jpg,66.96435546875
5265,voc_emotic_ava/AVA__369711.jpg,70.21904754638672
5266,voc_emotic_ava/JPEGImages__2011_003440.jpg,73.44457244873047
